code,code_np,level,des_pt,des_en,class
9-99.01,99901,4,"Servente, em geral",,1980
9-99.05,99905,4,Servente de construção civil,,1980
9-99.10,99910,4,Servente de pedreiro,,1980
9-99.15,99915,4,Assentador de carris - transportes,,1980
9-99.20,99920,4,Trabalhador auxiliar - carros eléctricos,,1980
9-99.25,99925,4,Servente de caminhos de ferro,,1980
9-99.30,99930,4,Cantoneiro,,1980
9-99.35,99935,4,Servente de oficina,,1980
9-99.40,99940,4,Manobrador de agulhas - vias aéreas,,1980
9-99.45,99945,4,Trabalhador de enchimento e vazamento de vagonas,,1980
9-99.90,99990,4,Outros trabalhadores indifenreciados não classificados em outra parte,,1980
Y,Y,1,Membros das forças armadas,,1980
Y-0,Y0,2,Membros das forças armadas,,1980
Y-00,Y00,3,Membros das forças armadas,,1980
Y-00.00,Y0000,4,Membros das forças armadas,,1980
0,0,1,Membros das forças armadas,,1994
0.1,01,2,Membros das forças armadas,,1994
0.1.0,010,3,Membros das forças armadas,,1994
0.1.0.0,0100,4,Membros das forças armadas,,1994
0.1.0.0.00,010000,5,Membros das forças armadas,,1994
1,1,1,"Quadros superiores da administração pública, dirigentes e quadros superiores de empresas",,1994
1.1,11,2,Quadros superiores da administração pública,,1994
1.1.2,112,3,Quadros superiores da administração pública,,1994
1.1.2.0,1120,4,Quadros superiores da administração pública,,1994
1.1.2.0.05,112005,5,Embaixador,,1994
1.1.2.0.10,112010,5,Cônsul,,1994
1.1.2.0.15,112015,5,Director geral - administração pública,,1994
1.1.2.0.20,112020,5,Secretário geral,,1994
1.1.2.0.25,112025,5,Director de serviços - administração pública,,1994
1.1.2.0.30,112030,5,Chefe de divisão - administração pública,,1994
1.1.2.0.90,112090,5,Outros quadros superiores da administração pública,,1994
1.1.4,114,3,Dirigentes e quadros superiores de organizações especializadas,,1994
1.1.4.3,1143,4,Dirigentes e quadros superiores de organizações humanitárias e outras organizações especializadas,,1994
1.1.4.3.05,114305,5,Dirigente de organização humanitária e outras,,1994
1.1.4.3.90,114390,5,Outros quadros dirigentes e quadros superiores de organização humanitária e outras organizações especializadas,,1994
1.2,12,2,Directores de empresa,,1994
1.2.1,121,3,Directores gerais,,1994
1.2.1.0,1210,4,Directores gerais,,1994
1.2.1.0.05,121005,5,Director geral,,1994
1.2.1.0.10,121010,5,Administrador hospitalar,,1994
1.2.1.0.15,121015,5,Director de produção cinematográfica,,1994
1.2.1.0.20,121020,5,Director de estação de radiotelevisão,,1994
1.2.1.0.25,121025,5,Director de estação de radiodifusão,,1994
1.2.1.0.30,121030,5,Produtor teatral,,1994
1.2.1.0.35,121035,5,Produtor cinematográfico,,1994
1.2.1.0.40,121040,5,Produtor de televisão,,1994
1.2.1.0.90,121090,5,Outros directores gerais,,1994
1.2.2,122,3,"Directores de produção, exploração e similares",,1994
1.2.2.1,1221,4,Directores de produção e exploração agrícola e similares,,1994
1.2.2.1.05,122105,5,Director de exploração agrícola,,1994
1.2.2.1.10,122110,5,Director de empresa de pescas,,1994
1.2.2.1.90,122190,5,Outros directores de produção e exploração agrícola e similares,,1994
1.2.2.2,1222,4,Directores de produção das indústrias transformadora e extractiva,,1994
1.2.2.2.05,122205,5,"Director de produção - indústria transformadora, excepto indústria alimentar",,1994
1.2.2.2.10,122210,5,Director de produção - indústria extractiva,,1994
1.2.2.2.15,122215,5,Director de produção - indústria alimentar,,1994
1.2.2.2.90,122290,5,Outros directores de produção das industrias transformadoras e extractivas,,1994
1.2.2.3,1223,4,Directores de construção civil e obras públicas,,1994
1.2.2.3.05,122305,5,Director - construção civil e obras públicas,,1994
1.2.2.3.90,122390,5,Outros directores de construção civil e obras públicas,,1994
1.2.2.4,1224,4,Directores de comércio grossista e retalhista,,1994
1.2.2.4.05,122405,5,Director - comércio retalhista,,1994
1.2.2.4.10,122410,5,Director - comércio grossista,,1994
1.2.2.4.90,122490,5,Outros directores do comércio grossista e retalhista,,1994
1.2.2.5,1225,4,Directores de restauração e hotelaria,,1994
1.2.2.5.05,122505,5,Director de hotel,,1994
1.2.2.5.10,122510,5,Director de restaurante,,1994
1.2.2.5.90,122590,5,Outros directores de restauração e hotelaria,,1994
1.2.2.6,1226,4,"Directores de transportes, entrepostos e telecomunicações",,1994
1.2.2.6.05,122605,5,Director de telecomunicações,,1994
1.2.2.6.10,122610,5,Director de transportes,,1994
1.2.2.6.15,122615,5,Director de entreposto,,1994
1.2.2.6.90,122690,5,"Outros directores de transportes, entrepostos e telecomunicações",,1994
1.2.2.7,1227,4,Directores de empresas de mediação e prestação de serviços,,1994
1.2.2.7.05,122705,5,Director de empresas de mediação e serviços,,1994
1.2.2.7.10,122710,5,Assessor (consultor),,1994
1.2.2.7.90,122790,5,Outros directores de empresas de mediação e prestação de serviços,,1994
1.2.2.8,1228,4,"Directores de empresas de serviços pessoais, limpeza e similares",,1994
1.2.2.8.05,122805,5,"Director - empresas de serviços pessoais, de limpeza e similares",,1994
1.2.2.8.90,122890,5,"Outros directores de empresas de serviços pessoais, limpeza e similares",,1994
1.2.2.9,1229,4,Directores de produção e exploração não classificados em outra parte,,1994
1.2.2.9.05,122905,5,Director de escola,,1994
1.2.2.9.10,122910,5,Director de serviços de saúde ou serviço social,,1994
1.2.2.9.15,122915,5,"Director de serviços recreativos, culturais e desportivos",,1994
1.2.2.9.90,122990,5,Outros directores de produção e exploração não classificados em outra parte,,1994
1.2.3,123,3,Outros directores de empresas,,1994
1.2.3.1,1231,4,Directores de serviços administrativos e financeiros,,1994
1.2.3.1.05,123105,5,Director administrativo,,1994
1.2.3.1.10,123110,5,Director financeiro,,1994
1.2.3.1.90,123190,5,Outros directores de serviços administrativos e financeiros,,1994
1.2.3.2,1232,4,Directores de recursos humanos e relações de trabalho,,1994
1.2.3.2.05,123205,5,Director de recursos humanos,,1994
1.2.3.2.90,123290,5,Outros directores de recursos humanos e relações de trabalho,,1994
1.2.3.3,1233,4,Directores de vendas e comercialização,,1994
1.2.3.3.05,123305,5,Director comercial,,1994
1.2.3.3.10,123310,5,Director de vendas,,1994
1.2.3.3.90,123390,5,Outros directores de vendas e comercialização,,1994
1.2.3.4,1234,4,Directores de publicidade e relações públicas,,1994
1.2.3.4.05,123405,5,Director de publicidade,,1994
1.2.3.4.10,123410,5,Director artístico e criativo,,1994
1.2.3.4.15,123415,5,Director de contas - publicidade,,1994
1.2.3.4.20,123420,5,Director de relações públicas,,1994
1.2.3.4.90,123490,5,Outros directores de publicidade e relações públicas,,1994
1.2.3.5,1235,4,Directores de compras e distribuição,,1994
1.2.3.5.05,123505,5,Director de compras,,1994
1.2.3.5.90,123590,5,Outros directores de compras e distribuição,,1994
1.2.3.6,1236,4,Directores de serviços informáticos,,1994
1.2.3.6.05,123605,5,Director de informática,,1994
1.2.3.6.90,123690,5,Outros directores de serviços informáticos,,1994
1.2.3.7,1237,4,Directores de serviços de investigação e desenvolvimento,,1994
1.2.3.7.05,123705,5,Director de investigação e desenvolvimento,,1994
1.2.3.7.10,123710,5,Director do controlo de qualidade,,1994
1.2.3.7.90,123790,5,Outros directores de serviços de investigação e desenvolvimento,,1994
1.3,13,2,Directores e gerentes de pequenas empresas,,1994
1.3.1,131,3,Directores e gerentes de pequenas empresas,,1994
1.3.1.1,1311,4,"Directores e gerentes da agricultura, silvicultura e da pesca",,1994
1.3.1.1.90,131190,5,"Outros directores e gerentes, agricultores, silvicultura e da pesca",,1994
1.3.1.2,1312,4,Directores e gerentes da produção industrial,,1994
1.3.1.2.05,131205,5,Director e gerente da indústria alimentar,,1994
1.3.1.2.10,131210,5,Director e gerente da indústria extractiva,,1994
1.3.1.2.15,131215,5,Director e gerente da produção industrial,,1994
1.3.1.2.90,131290,5,Outros directores e gerentes de produção industrial,,1994
1.3.1.3,1313,4,Directores e gerentes da construção civil,,1994
1.3.1.3.05,131305,5,Director e gerente - construção civil,,1994
1.3.1.3.90,131390,5,Outros directores e gerentes da construção civil,,1994
1.3.1.4,1314,4,Directores e gerentes do comércio grossista e retalhista,,1994
1.3.1.4.05,131405,5,Director e gerente - comércio grossista,,1994
1.3.1.4.10,131410,5,Director e gerente - comércio retalhista,,1994
1.3.1.4.90,131490,5,Outros directores e gerentes do comércio grossista e retalhista,,1994
1.3.1.5,1315,4,Directores e gerentes de restauração e hotelaria,,1994
1.3.1.5.05,131505,5,Director e gerente de restaurante,,1994
1.3.1.5.10,131510,5,Director e gerente de pensão ou de residencial,,1994
1.3.1.5.15,131515,5,Oficial comissário - marinha mercante,,1994
1.3.1.5.90,131590,5,Outros directores e gerentes de restauração e hotelaria,,1994
1.3.1.6,1316,4,Directores e gerentes de transportes e telecomunicações,,1994
1.3.1.6.05,131605,5,Director e gerente de transportes,,1994
1.3.1.6.10,131610,5,Director e gerente de telecomunicações,,1994
1.3.1.6.90,131690,5,Outros directores e gerentes de transportes e telecomunicações,,1994
1.3.1.7,1317,4,Directores e gerentes de empresas de mediação e prestação de serviços,,1994
1.3.1.7.05,131705,5,Director e gerente de empresa de mediação e serviços,,1994
1.3.1.7.90,131790,5,Outros directores e gerentes de empresas de mediação e prestação de serviços,,1994
1.3.1.8,1318,4,"Directores e gerentes de empresas de serviços pessoais, de limpeza e similares",,1994
1.3.1.8.05,131805,5,"Director e gerente de empresa de serviços pessoais, de limpeza e serviços similares",,1994
1.3.1.8.90,131890,5,"Outros directores e gerentes de empresas de serviços pessoais, de limpeza e similares",,1994
1.3.1.9,1319,4,Directores e gerentes não classificados em outra parte,,1994
1.3.1.9.05,131905,5,"Director e gerente de organização sanitária, recreativa, desportiva, cultural e outras",,1994
1.3.1.9.90,131990,5,Outros directores e gerentes não classificados em outra parte,,1994
2,2,1,Especialistas das profissões intelectuais e científicas,,1994
2.1,21,2,"Especialistas das ciências físicas, matemáticas e engenharia",,1994
2.1.1,211,3,"Físicos, químicos e especialistas similares",,1994
2.1.1.1,2111,4,Físicos e astrónomos,,1994
2.1.1.1.05,211105,5,Fisico teórico,,1994
2.1.1.1.10,211110,5,Físico - especialista em mecânica,,1994
2.1.1.1.15,211115,5,Físico - especialista em termodinâmica,,1994
2.1.1.1.20,211120,5,Físico - especialista em óptica,,1994
2.1.1.1.25,211125,5,Físico - especialista em acústica,,1994
2.1.1.1.30,211130,5,Físico - especialista em electricidade e magnetismo,,1994
2.1.1.1.35,211135,5,Físico - especialista em física nuclear,,1994
2.1.1.1.40,211140,5,Físico - especialista do estado sólido,,1994
2.1.1.1.45,211145,5,Físico - especialista em física atómica e molecular,,1994
2.1.1.1.50,211150,5,Físico - especialista em física dos fluídos,,1994
2.1.1.1.55,211155,5,Físico - especialista das partículas elementares,,1994
2.1.1.1.60,211160,5,Físico - especialista em física dos plasmas,,1994
2.1.1.1.65,211165,5,Físico - especialista em matéria condensada,,1994
2.1.1.1.70,211170,5,Astrónomo,,1994
2.1.1.1.90,211190,5,Outros físicos e astrónomos,,1994
2.1.1.2,2112,4,Meteorologistas,,1994
2.1.1.2.05,211205,5,Meteorologista,,1994
2.1.1.2.90,211290,5,Outros meteorologistas,,1994
2.1.1.3,2113,4,Químicos,,1994
2.1.1.3.05,211305,5,Químico,,1994
2.1.1.3.10,211310,5,Químico - especialista em química orgânica,,1994
2.1.1.3.15,211315,5,Químico - especialista em química inorgânica,,1994
2.1.1.3.20,211320,5,Químico - especialista em química física,,1994
2.1.1.3.25,211325,5,Químico - especialista em química analítica,,1994
2.1.1.3.90,211390,5,Outros químicos,,1994
2.1.1.4,2114,4,Geólogos e geofísicos,,1994
2.1.1.4.05,211405,5,Geólogo,,1994
2.1.1.4.10,211410,5,Geofísico,,1994
2.1.1.4.90,211490,5,Outros geólogos e geofísicos,,1994
2.1.1.5,2115,4,Oceanógrafos,,1994
2.1.1.5.05,211505,5,Oceanógrafo,,1994
2.1.1.5.90,211590,5,Outros ocenanógrafos,,1994
2.1.2,212,3,"Matemáticos, estaticistas e especialistas similares",,1994
2.1.2.1,2121,4,Matemáticos e especialistas similares,,1994
2.1.2.1.05,212105,5,Matemático,,1994
2.1.2.1.10,212110,5,Matemático - especialista em matemática aplicada,,1994
2.1.2.1.15,212115,5,Matemático - especialista em investigação operacional,,1994
2.1.2.1.20,212120,5,Actuário,,1994
2.1.2.1.90,212190,5,Outros matemáticos e especialistas similares,,1994
2.1.2.2,2122,4,Estaticistas,,1994
2.1.2.2.05,212205,5,Estaticista,,1994
2.1.2.2.90,212290,5,Outros estaticistas,,1994
2.1.3,213,3,Especialistas da informática,,1994
2.1.3.1,2131,4,Analistas de sistemas e outros especialistas de informática,,1994
2.1.3.1.05,213105,5,Engenheiro de sistemas - informática,,1994
2.1.3.1.10,213110,5,Engenheiro técnico de informática,,1994
2.1.3.1.15,213115,5,Técnico de vendas - informática,,1994
2.1.3.1.20,213120,5,Analista de sistemas - informática,,1994
2.1.3.1.90,213190,5,Outros analistas de sistema e outros especialistas de informática,,1994
2.1.4,214,3,"Arquitectos, engenheiros e especialistas similares",,1994
2.1.4.1,2141,4,Arquitectos e urbanistas,,1994
2.1.4.1.05,214105,5,Arquitecto,,1994
2.1.4.1.10,214110,5,Urbanista,,1994
2.1.4.1.15,214115,5,Arquitecto paisagista,,1994
2.1.4.1.90,214190,5,Outros arquitectos e urbanistas,,1994
2.1.4.2,2142,4,Engenheiros civis e engenheiros técnicos civis,,1994
2.1.4.2.00,214200,5,Engenheiro civil,,1994
2.1.4.2.02,214202,5,Engenheiro civil - construção de edifícios,,1994
2.1.4.2.05,214205,5,Engenheiro civil - construção de estradas,,1994
2.1.4.2.07,214207,5,Engenheiro civil - construção de vias férreas,,1994
2.1.4.2.10,214210,5,Engenheiro civil - construção de aeródromos,,1994
2.1.4.2.12,214212,5,Engenheiro civil - construção de pontes,,1994
2.1.4.2.15,214215,5,Engenheiro civil - estruturas,,1994
2.1.4.2.17,214217,5,Engenheiro civil - instalações de higiene e salubridade,,1994
2.1.4.2.20,214220,5,Engenheiro civil - hidráulico,,1994
2.1.4.2.22,214222,5,Engenheiro civil - geotécnico,,1994
2.1.4.2.25,214225,5,Engenheiro civil - planeamento do território,,1994
2.1.4.2.27,214227,5,Engenheiro civil - sanitário,,1994
2.1.4.2.30,214230,5,Engenheiro técnico civil,,1994
2.1.4.2.32,214232,5,Engenheiro técnico civil - construção de edifícios,,1994
2.1.4.2.35,214235,5,Engenheiro técnico civil - vias de comunicação,,1994
2.1.4.2.37,214237,5,Engenheiro técnico civil - construção de aeródromos,,1994
2.1.4.2.40,214240,5,Engenheiro técnico civil - construção de pontes,,1994
2.1.4.2.42,214242,5,Engenheiro técnico civil - estruturas,,1994
2.1.4.2.45,214245,5,Engenheiro técnico civil - higiene e salubridade,,1994
2.1.4.2.47,214247,5,Engenheiro técnico civil - hidráulico,,1994
2.1.4.2.50,214250,5,Engenheiro técnico civil - geotécnico,,1994
2.1.4.2.52,214252,5,Engenheiro técnico civil - arquitectura e urbanismo,,1994
2.1.4.2.90,214290,5,Outros engenheiros civis e engenheiros técnicos civis,,1994
2.1.4.3,2143,4,Engenheiros electrotécnicos e engenheiros técnicos electrotécnicos,,1994
2.1.4.3.00,214300,5,Engenheiro electrotécnico,,1994
2.1.4.3.05,214305,5,Engenheiro electrotécnico - sistemas de energia,,1994
2.1.4.3.10,214310,5,"Engenheiro electrotécnico - automação,  controlo, instrumentação",,1994
2.1.4.3.15,214315,5,Engenheiro electrotécnico - telecomunicações,,1994
2.1.4.3.20,214320,5,Engenheiro técnico de electrónica e telecomunicações,,1994
2.1.4.3.25,214325,5,Engenheiro técnico de energia e sistemas de potência,,1994
2.1.4.3.90,214390,5,Outros engenheiros electrotécnicos e engenheiros técnicos electrónicos,,1994
2.1.4.5,2145,4,Engenheiros mecânicos e engenheiros técnicos mecânicos,,1994
2.1.4.5.00,214500,5,Engenheiro mecânico,,1994
2.1.4.5.05,214505,5,Engenheiro mecânico - concepção,,1994
2.1.4.5.10,214510,5,Engenheiro mecânico - produção,,1994
2.1.4.5.15,214515,5,Engenheiro naval,,1994
2.1.4.5.20,214520,5,Engenheiro técnico mecânico,,1994
2.1.4.5.25,214525,5,Engenheiro técnico mecânico - concepção,,1994
2.1.4.5.30,214530,5,Engenheiro técnico mecânico - produção,,1994
2.1.4.5.90,214590,5,Outros engenheiros mecânicos e engenheiros técnicos mecânicos,,1994
2.1.4.6,2146,4,Engenheiros químicos e engenheiros técnicos químicos,,1994
2.1.4.6.05,214605,5,Engenheiro químico,,1994
2.1.4.6.10,214610,5,Engenheiro técnico químico,,1994
2.1.4.6.90,214690,5,Outros engenheiros químicos e engenheiros técnicos químicos,,1994
2.1.4.7,2147,4,"Engenheiros de minas, metalúrgicos e engenheiros técnicos de minas e similares",,1994
2.1.4.7.05,214705,5,Engenheiro de minas,,1994
2.1.4.7.10,214710,5,Engenheiro de minas - minérios não metálicos,,1994
2.1.4.7.15,214715,5,Engenheiro de minas - minérios metálicos,,1994
2.1.4.7.20,214720,5,"Engenheiro de minas - extracção de petróleo, de gás natural e de fluídos geotérmicos",,1994
2.1.4.7.25,214725,5,Engenheiro de minas - rochas ornamentais e industriais,,1994
2.1.4.7.30,214730,5,Engenheiro de minas - hidrologia subterrânea,,1994
2.1.4.7.35,214735,5,Engenheiro metalúrgico,,1994
2.1.4.7.40,214740,5,Engenheiro técnico de minas,,1994
2.1.4.7.90,214790,5,"Outros engenheiros de minas, metalúrgicos e engenheiros técnicos de minas e similares",,1994
2.1.4.8,2148,4,Engenheiros geógrafos e hidrógrafos,,1994
2.1.4.8.05,214805,5,Engenheiro geógrafo,,1994
2.1.4.8.10,214810,5,Engenheiro hidrógrafo,,1994
2.1.4.8.90,214890,5,Outros engenheiros geógrafos e hidrógrafos,,1994
2.2,22,2,Especialistas das ciências da vida e profissionais da saúde,,1994
2.2.1,221,3,Especialistas das ciências da vida,,1994
2.2.1.1,2211,4,Biólogos e especialistas similares,,1994
2.2.1.1.05,221105,5,Biólogo,,1994
2.2.1.1.10,221110,5,Microbiologista,,1994
2.2.1.1.15,221115,5,Bacteriologista,,1994
2.2.1.1.20,221120,5,Virologista,,1994
2.2.1.1.25,221125,5,Biólogo - especialista em genética,,1994
2.2.1.1.30,221130,5,Biólogo - especialista em zoologia,,1994
2.2.1.1.35,221135,5,Biólogo - especialista em botânica,,1994
2.2.1.1.40,221140,5,Biólogo - especialista em ecologia,,1994
2.2.1.1.90,221190,5,Outros biólogos e especialistas similares,,1994
2.2.1.2,2212,4,"Farmacologistas, patologistas e outros especialistas das ciências da vida",,1994
2.2.1.2.05,221205,5,Anatomista,,1994
2.2.1.2.10,221210,5,Bioquímico,,1994
2.2.1.2.15,221215,5,Biofísico,,1994
2.2.1.2.20,221220,5,Patologista,,1994
2.2.1.2.25,221225,5,Farmacologista,,1994
2.2.1.2.30,221230,5,Imunologista,,1994
2.2.1.2.35,221235,5,Fisiologista,,1994
2.2.1.2.40,221240,5,Biotecnólogo,,1994
2.2.1.2.90,221290,5,"Outros farmacologistas, patologistas e outros especialistas das ciências da vida",,1994
2.2.1.3,2213,4,Engenheiros agrónomos e engenheiros técnicos agrários,,1994
2.2.1.3.05,221305,5,Engenheiro agrónomo,,1994
2.2.1.3.10,221310,5,Engenheiro (silvicultor) florestal,,1994
2.2.1.3.15,221315,5,Engenheiro agro-industrial,,1994
2.2.1.3.20,221320,5,Engenheiro técnico agrário - produção agrícola,,1994
2.2.1.3.25,221325,5,Engenheiro técnico agrário - produção animal,,1994
2.2.1.3.30,221330,5,Engenheiro técnico agrário - produção florestal,,1994
2.2.1.3.35,221335,5,Engenheiro técnico agrário - engenharia agrícola,,1994
2.2.1.3.40,221340,5,Engenheiro técnico agrário - tecnologia dos produtos alimentares,,1994
2.2.1.3.90,221390,5,Outros engenheiros agrónomos e engenheiros técnicos agrários,,1994
2.2.2,222,3,Médicos e profissões similares - à excepção dos enfermeiros,,1994
2.2.2.1,2221,4,Médicos,,1994
2.2.2.1.02,222102,5,Médico anatomo-patologista,,1994
2.2.2.1.05,222105,5,Médico - clínica geral,,1994
2.2.2.1.07,222107,5,Médico anestesista,,1994
2.2.2.1.10,222110,5,Médico cardiologista,,1994
2.2.2.1.12,222112,5,Médico endocrinologista,,1994
2.2.2.1.15,222115,5,Médico fisiatra,,1994
2.2.2.1.17,222117,5,Médico imunohemoterapeuta,,1994
2.2.2.1.20,222120,5,Médico internista,,1994
2.2.2.1.22,222122,5,Médico nefrologista,,1994
2.2.2.1.25,222125,5,Médico neurologista,,1994
2.2.2.1.27,222127,5,Médico patologista clínico,,1994
2.2.2.1.30,222130,5,Médico pediatra,,1994
2.2.2.1.32,222132,5,Médico pneumologista,,1994
2.2.2.1.35,222135,5,Médico psiquiatra,,1994
2.2.2.1.37,222137,5,Médico radiologista,,1994
2.2.2.1.40,222140,5,Médico - saúde pública,,1994
2.2.2.1.42,222142,5,Médico do trabalho,,1994
2.2.2.1.45,222145,5,Médico cirurgião - cirurgia geral,,1994
2.2.2.1.47,222147,5,Médico hematologista clínico,,1994
2.2.2.1.50,222150,5,Médico cirurgião - cirurgia cardiotoráxica,,1994
2.2.2.1.52,222152,5,Médico cirurgião - cirurgia maxilo-facial,,1994
2.2.2.1.55,222155,5,Médico cirurgião - neurocirurgia,,1994
2.2.2.1.57,222157,5,Médico cirurgião - ortopedia,,1994
2.2.2.1.60,222160,5,Médico cirurgião - cirurgia pediátrica,,1994
2.2.2.1.62,222162,5,Médico cirurgião - cirurgia plástica e reconstrutiva,,1994
2.2.2.1.65,222165,5,Médico cirurgião - cirurgia vascular,,1994
2.2.2.1.67,222167,5,Médico dermatologista,,1994
2.2.2.1.70,222170,5,Médico estomatologista,,1994
2.2.2.1.72,222172,5,Médico ginecologista e obstetra,,1994
2.2.2.1.75,222175,5,Médico oftalmologista,,1994
2.2.2.1.77,222177,5,Médico otorrinolaringologista,,1994
2.2.2.1.80,222180,5,Médico urologista,,1994
2.2.2.1.82,222182,5,Médico - radioterapia,,1994
2.2.2.1.85,222185,5,Médico - medicina nuclear,,1994
2.2.2.1.90,222190,5,Outros médicos,,1994
2.2.2.2,2222,4,Médicos dentistas,,1994
2.2.2.2.05,222205,5,Médico dentista,,1994
2.2.2.2.90,222290,5,Outros médicos dentistas,,1994
2.2.2.3,2223,4,Veterinários,,1994
2.2.2.3.05,222305,5,Veterinário,,1994
2.2.2.3.90,222390,5,Outros veterinários,,1994
2.2.2.4,2224,4,Farmacêuticos,,1994
2.2.2.4.05,222405,5,Farmacêutico,,1994
2.2.2.4.90,222490,5,Outros farmacêuticos,,1994
2.2.3,223,3,Enfermeiros,,1994
2.2.3.0,2230,4,Enfermeiros,,1994
2.2.3.0.05,223005,5,Enfermeiro,,1994
2.2.3.0.10,223010,5,Enfermeiro - especialista em médico-cirúrgica,,1994
2.2.3.0.15,223015,5,Enfermeiro - especialista em reabilitação,,1994
2.2.3.0.20,223020,5,Enfermeiro - especialista em saúde pública,,1994
2.2.3.0.25,223025,5,Enfermeiro - especialista em saúde materna e obstétrica,,1994
2.2.3.0.30,223030,5,Enfermeiro - especialista em saúde infantil e pediátrica,,1994
2.2.3.0.35,223035,5,Enfermeiro - especialista em saúde mental e psiquiátrica,,1994
2.2.3.0.90,223090,5,Outros enfermeiros,,1994
2.3,23,2,"Docentes do ensino secundário, superior e profissões similares",,1994
2.3.1,231,3,Docentes do ensino universitário e de estabelecimentos de ensino superior,,1994
2.3.1.0,2310,4,Docentes do ensino universitário e de estabelecimentos de ensino superior,,1994
2.3.1.0.05,231005,5,Professor do ensino superior,,1994
2.3.1.0.90,231090,5,Outros docentes do ensino universitário e estabelecimento de ensino superior,,1994
2.3.2,232,3,Docentes do ensino básico (2º e 3º ciclos) e secundário,,1994
2.3.2.0,2320,4,Docentes do ensino básico (2º e 3º ciclos) e secundário,,1994
2.3.2.0.05,232005,5,Professor do ensino básico (2º e 3º ciclos) e secundário,,1994
2.3.2.0.90,232090,5,Outros docentes do ensino básico (2º e 3º ciclos) e secundário,,1994
2.3.5,235,3,"Docentes do ensino superior, básico,  secundário e similares não classificados em outra parte",,1994
2.3.5.1,2351,4,Outros especialistas de ensino,,1994
2.3.5.1.05,235105,5,Técnico de formação,,1994
2.3.5.1.10,235110,5,Técnico de reeducação,,1994
2.3.5.1.90,235190,5,Outros especialistas de ensino,,1994
2.3.5.2,2352,4,Inspectores de educação,,1994
2.3.5.2.05,235205,5,Inspector de educação,,1994
2.3.5.2.90,235290,5,Outros inspectores de educação,,1994
2.3.5.9,2359,4,"Outros docentes do ensino superior, básico, secundário e similares não classificados em outra parte",,1994
2.3.5.9.05,235905,5,Formador,,1994
2.3.5.9.10,235910,5,Professor do ensino vocacional artístico,,1994
2.3.5.9.15,235915,5,Professor de gimno e desportiva,,1994
2.3.5.9.90,235990,5,"Outros docentes do ensino superior, básico, secundário e similares não classificados em outra parte",,1994
2.4,24,2,Outros especialistas das profissões intelectuais e científicas,,1994
2.4.1,241,3,Especialistas de profissões administrativas e comerciais,,1994
2.4.1.1,2411,4,Contabilistas,,1994
2.4.1.1.05,241105,5,Contabilista,,1994
2.4.1.1.90,241190,5,Outros contabilistas,,1994
2.4.1.2,2412,4,Especialistas em assuntos de pessoal e informação profissional,,1994
2.4.1.2.05,241205,5,Técnico de recursos humanos,,1994
2.4.1.2.10,241210,5,Conselheiro de orientação profissional,,1994
2.4.1.2.90,241290,5,Outros especialistas em assuntos de pessoal e informação profissional,,1994
2.4.1.9,2419,4,Outras profissões administrativas ou comerciais não classificadas em outra parte,,1994
2.4.1.9.05,241905,5,Planeador de meios-publicidade,,1994
2.4.1.9.10,241910,5,Comprador de espaço e tempo - publicidade,,1994
2.4.1.9.15,241915,5,Supervisor de contas - publicidade,,1994
2.4.1.9.20,241920,5,Executivo de contas - publicidade,,1994
2.4.1.9.25,241925,5,Técnico de relações públicas,,1994
2.4.1.9.30,241930,5,Gestor de produto,,1994
2.4.1.9.90,241990,5,Outras profissões administrativas ou comerciais não classificados em outra parte,,1994
2.4.2,242,3,"Advogados, magistrados e outros juristas",,1994
2.4.2.1,2421,4,Advogados e consultores jurídicos,,1994
2.4.2.1.05,242105,5,Advogado,,1994
2.4.2.1.10,242110,5,Consultor jurídico,,1994
2.4.2.1.90,242190,5,Outros advogados e consultores jurídicos,,1994
2.4.2.2,2422,4,Magistrados judiciais,,1994
2.4.2.2.05,242205,5,Juíz,,1994
2.4.2.2.10,242210,5,Magistrado do ministério público,,1994
2.4.2.2.90,242290,5,Outros magistrados judiciais,,1994
2.4.2.9,2429,4,Outros juristas não classificados em outra parte,,1994
2.4.2.9.05,242905,5,Conservador do registo civil,,1994
2.4.2.9.10,242910,5,Conservador do registo automóvel,,1994
2.4.2.9.15,242915,5,Conservador do registo comercial,,1994
2.4.2.9.20,242920,5,Conservador do registo predial,,1994
2.4.2.9.25,242925,5,Notário,,1994
2.4.2.9.90,242990,5,Outros juristas não classificados em outra parte,,1994
2.4.3,243,3,"Arquivistas, bibliotecários, documentalistas e profissões similares",,1994
2.4.3.1,2431,4,Arquivistas e conservadores de museus,,1994
2.4.3.1.05,243105,5,Arquivista,,1994
2.4.3.1.10,243110,5,Conservador de museus,,1994
2.4.3.1.90,243190,5,Outros arquivistas e conservadores de museus,,1994
2.4.3.2,2432,4,Bibliotecários e documentalistas,,1994
2.4.3.2.05,243205,5,Bibliotecário - documentalista,,1994
2.4.3.2.90,243290,5,Outros bibliotecários e documentalistas,,1994
2.4.4,244,3,Especialistas das ciências sociais e humanas,,1994
2.4.4.1,2441,4,Economistas,,1994
2.4.4.1.05,244105,5,Economista,,1994
2.4.4.1.10,244110,5,Revisor oficial de contas,,1994
2.4.4.1.90,244190,5,Outros economistas,,1994
2.4.4.2,2442,4,"Sociólogos, antropólogos e similares",,1994
2.4.4.2.05,244205,5,Sociólogo,,1994
2.4.4.2.10,244210,5,Antropólogo,,1994
